id_municipio;ano;despesa_corrente_total;elemento_39
2406304;2020;85014630,44;2056695,14
2410603;2020;77230268,47999999;1639254,81
2303808;2020;223905875,52999997;14462689,86
2310407;2020;127712090,18;8854725,58
1702901;2020;109870874,38;2102700,07
1716208;2020;137531246,10000002;7683056,4
5204706;2020;128131660,35999998;5252203,76
5210307;2020;56177356,70000001;1640505,9
4204301;2020;1082208304,98;73164905,09
4301651;2020;89727058,45000002;3364468,15
4322608;2020;927852634,7599998;49376261,64
2911105;2020;482550631,33000004;32239345,64
2911303;2020;158039085,29;7606168,45
2912905;2020;224002958,12;13206972,26
2933174;2020;94720676,41;8282984,26
4108007;2020;128434719,08000001;5612772,78
4120309;2020;58131034,17000001;1583918,09
3504107;2020;2017485863,96;107470193,93
3505005;2020;59524636,05;2924051,51
3540507;2020;104771559,27;6212023,9
3544905;2020;170648983,04999998;7201692,51
3113602;2020;81905861,52;3271997,08
3139250;2020;82560668,96;3813926,9
3143450;2020;86174341,33000001;3360032,55
3165503;2020;60836799,71999999;1501842,41
2509057;2020;94464837,41999999;2149305,75
4209904;2020;129354534,96000001;5838334,66
4322905;2020;76968573,49000001;2550389,2
4106456;2020;109505415,36999999;4190012,9
4110656;2020;58137933,01;2082769,2
4125753;2020;82051546,95;2434306,2
3501152;2020;286833413,66;15204591,37
3509403;2020;285985466,6100001;15264923,1
3511904;2020;96182329,13;4024943,99
3512704;2020;101624943,55;5052761,83
1101500;2020;127259056,12999998;2986832,07
2112803;2020;400005041,84000003;18241906,43
2202455;2020;62553902,72;1772589,48
2516003;2020;204988992,57;3057706,38
5100607;2020;216555998,67000002;9176340,66
2413409;2020;85909258,53999999;5266309,92
2300606;2020;96626284,28999999;4895461,17
1702406;2020;126933890,69999999;5764271,49
1703073;2020;63669710,1;3769670,81
5214705;2020;59637024,78000001;2048446,22
4308052;2020;52608273,99;2545113,9
4316758;2020;93861464,45000002;5544841,3
4128658;2020;70718836,39;2860868,13
3121902;2020;67668914,99000001;1804474,34
3557006;2020;1530316286,3199997;81063085,71
4124301;2020;52210037,45999999;1244119,31
2407005;2020;102108747,83;2871524,61
2903953;2020;114516237,53999999;4659537,45
2804805;2020;1481589470,55;105661517,85
2304251;2020;267515141,43;8606043,12
4314159;2020;102235220,52999999;5780186,36
5007307;2020;102110845,02000001;6238058,82
1400233;2020;117536955,30999997;7339424,61
2305209;2020;180100599,39000002;10875180,08
4206306;2020;284582327,13;13616679,42
3152402;2020;147040471,16000003;4266764,31
5204557;2020;67041984,77000001;2315611,54
2928901;2020;660741583,51;61339173,53
3509106;2020;107817757,95;3807906,16
3112802;2020;153548069,29;6378406,5
2602506;2020;120193040,13;6865217,3
3120839;2020;67791771,47;2811146,08
3126505;2020;66887220,69;0,0
2402303;2020;190680832,79;6741136,53
2305266;2020;132677770,83000001;3937710,65
2309458;2020;265510459,74;8913242,12
2919959;2020;84103472,55;3656763,14
4316733;2020;48211048,72;1498216,31
1301159;2020;251970338,79000002;13784549,82
2928000;2020;332860058,98;12156298,14
1707009;2020;201690170,14;9167770,2
1100056;2020;187946766,76;5239192,13
2411809;2020;60851814,739999995;1832309,74
2603900;2020;197062674,59999996;5001696,01
3136504;2020;96321990,57000001;2932921,29
2906006;2020;719867063,8000001;30479681,64
3517604;2020;202247919,42999995;14057489,93
5221577;2020;64481652,91;2179225,89
3138674;2020;72424711,68;3695521,15
3519600;2020;604371844,38;32282190,11
1300060;2020;150081045,65;8650189,04
2203859;2020;50149503,29;1663503,59
3157377;2020;67827885,0;0,0
3169505;2020;109674436,96;0,0
1716307;2020;49187641,480000004;0,0
1200179;2019;102952203,70000002;2646097,42
1200336;2019;162839215,8;2768409,25
1100122;2019;930028998,45;37889348,81
1100189;2019;357054036,61;12899182,1
1100338;2019;229426636,25999996;9712165,56
1100809;2019;210623205,32999998;4150181,91
1600154;2019;246194982,93999997;5565412,9
2401008;2019;289538748,25;14117203,29
2401651;2019;75313371,10000001;3185133,77
2401701;2019;105428154,00000001;3028137,36
2402907;2019;68989082,19;1988140,48
2403509;2019;88658803,82;3568865,01
2403608;2019;319820308,66;15018052,69
2403905;2019;51074797,160000004;2107860,49
2405108;2019;96031641,13;2413245,21
2407104;2019;682871724,79;39448015,13
2407302;2019;75402415,47;2069504,62
2407708;2019;102980722,33;4383464,05
2408102;2019;9367495884,92;579375525,36
2409308;2019;110224959,01;3029591,17
2410504;2019;61731857,92;1897570,0
2412104;2019;62479979,05;2728452,71
2413102;2019;78635584,42;2448104,39
2414209;2019;185059758,97;7940628,0
3200169;2019;141991183,8;5685439,47
3200607;2019;1622312229,9699998;97896845,82
3201605;2019;369859770,93;12050711,94
3203346;2019;233520524,47000003;17993606,29
3203502;2019;231976826,89000005;11924992,57
3203809;2019;149582294,06;8978553,04
3204252;2019;91864470,39999999;4980556,72
3204302;2019;762319567,5;53022574,98
3204351;2019;274306055,57;10582746,23
3205309;2019;6349429148,82;238323473,61
5101407;2019;226529224,59;10095012,05
5103957;2019;62546192,89;2536259,78
5107107;2019;187012517,15;10260132,12
5107156;2019;57930986,54999999;3301027,85
5107743;2019;74173733,08000001;4086699,16
5108055;2019;150444180,82999998;6303487,22
2700409;2019;0,0;0,0
2700706;2019;222887759,64999998;4809553,62
2701605;2019;225653576,91000003;9412405,18
2703601;2019;108571564,43;5478606,91
2704005;2019;218002339,62;0,0
2704609;2019;134081870,00000001;7334354,26
2704807;2019;151342309,63;3984310,48
2705507;2019;304114308,72;6804651,99
2706109;2019;139566963,91;6243136,04
2706422;2019;114263698,71000001;3253283,75
2706505;2019;197555575,56;0,0
2706901;2019;614559627,97;24697141,69
2707107;2019;302393350,17999995;10462350,42
2707701;2019;667967493,3900001;28129152,44
2800670;2019;227665333,09999993;5630560,17
2802205;2019;76574973,74999999;2393158,49
2804003;2019;218273701,98999998;6601001,22
2804904;2019;197879895,4;8316670,52
5000203;2019;299361964,68;11820545,8
5001003;2019;400086798,36999995;19492445,41
5001102;2019;567180008,96;41115500,12
5001904;2019;309219613,89000005;17578531,21
5003207;2019;1943568593,9599996;88001625,88
5004403;2019;162174542,67;6708087,12
5004809;2019;129856070,94;7445947,3
5005681;2019;242076850,83999997;10273356,39
5006259;2019;92897741,50999999;2512829,49
5006309;2019;571479264,99;32827545,01
5006408;2019;109656886,63000001;5217487,85
5006606;2019;1129085221,98;67635769,66
3300258;2019;730967784,93;39475186,76
3300902;2019;222922703,0;10535883,43
3302106;2019;322416999,46;13339446,38
3302254;2019;810772971,62;45704512,54
3302452;2019;174915956,55999997;13387174,74
3302502;2019;1966220136,5300002;74848330,51
3304409;2019;371971290,91;13524673,89
3304607;2019;228747950,98000002;6675026,65
3305307;2019;217801140,89999998;5099743,22
3305802;2019;2193003379,0800004;138494709,77
2300705;2019;181630284,11;8138969,34
2300754;2019;427941649,21999997;20517514,1
2304277;2019;82868038,24000001;4225770,55
2305332;2019;146552160,67;6857957,35
2305506;2019;916582859,32;60503224,35
2306504;2019;194289700,16;9711807,26
2307635;2019;167788538,40000004;8379931,15
2308377;2019;124836675,6;5750229,55
2308401;2019;314899662,4;17021152,99
2309102;2019;110572389,78999999;3364954,99
2309300;2019;270973644,36;10538905,94
2310209;2019;364611202,98;10920618,33
2310506;2019;365309354,59;12775924,7
2311405;2019;742094170,6199999;26952528,74
2311959;2019;189862057,29;6862828,7
2312601;2019;101379863,09999998;4011806,95
2313351;2019;190791726,08999997;7358844,85
1700251;2019;51166941,86;0,0
1703800;2019;78559653,91;2573079,68
1704600;2019;37473682,09;0,0
1706001;2019;70120644,07000001;0,0
1708205;2019;186359955,76000002;5802762,73
1711902;2019;140968523,9;0,0
1717800;2019;55441110,129999995;0,0
1718451;2019;46814804,23;0,0
1720200;2019;108548822,78;3187846,62
1722107;2019;119956865,60999998;5731495,59
1500347;2019;216042646,65000004;10638388,79
1500503;2019;425375556,49;10870637,82
1500602;2019;1296510725,73;38825758,83
1500909;2019;457929681,29999995;12833303,43
1501105;2019;213558467,86;4034061,03
1501204;2019;353696688,81999993;4729218,09
1501782;2019;475154698,43000007;11572358,14
1502004;2019;170554422,12999997;2809830,4
1502756;2019;326481089,31999993;10773910,61
1503093;2019;347005727,4200001;17166284,54
1503101;2019;102367709,53;941714,54
1505437;2019;351569617,68;18220347,01
1507458;2019;294035885,82000005;11786630,96
1300086;2019;138264249,86;10550082,08
1300144;2019;151659386,33999997;3886971,39
1300607;2019;391221654,69000006;11307501,92
1300839;2019;144229839,88;3782130,86
1301001;2019;254980659,26;9791934,61
1303106;2019;262554193,64;6999183,54
1303205;2019;169437473,51;5494421,83
1303809;2019;382803599,98;12386770,87
2100055;2019;1154716862,42;31265964,93
2100436;2019;227045325,78;18433441,43
2101707;2019;534470710,6500001;36866186,32
2101806;2019;63917892,78;3433609,67
2103505;2019;345813103,63;12915839,31
2103752;2019;145476516,43;5749521,39
2105153;2019;167124470,55;7018324,5
2105658;2019;60557029,03999999;2739844,18
2106003;2019;161611099,84;6939697,63
2106755;2019;303621006,08000004;16340116,94
2107209;2019;154388136,88;7651309,31
2107308;2019;61577938,23;3161487,61
2107902;2019;196034795,76999998;9150195,44
2108009;2019;210545075,61;6566204,68
2109007;2019;318698090,94000006;17004296,51
2109270;2019;158887810,45000002;4755568,87
2109403;2019;154283953,45;10834735,35
2109452;2019;202584901,00000003;10773413,14
2110401;2019;178339317,12;3412647,64
2111300;2019;10624315169,410002;611752142,71
2111748;2019;109783367,24;2892169,25
2111904;2019;108568872,48;6097538,46
2113009;2019;295629966,84000003;10771418,9
5200829;2019;55118472,11;3148822,15
5202353;2019;64473726,349999994;4455917,08
5203559;2019;86522780,96;0,0
5203939;2019;60377593,21000001;2673653,55
5205521;2019;73271300,41;0,0
5207907;2019;119595777,0;0,0
5208905;2019;234177843,48999998;0,0
5213905;2019;83711613,53;0,0
5214879;2019;50753125,42999999;0,0
5215207;2019;60442658,980000004;3048785,88
5215702;2019;307324349,12;0,0
5215801;2019;48589872,99;1811607,08
5217708;2019;180991865,01;0,0
5218003;2019;478800194,08000004;27082252,41
5219100;2019;69662410,46000001;3428134,44
5219258;2019;88423066,12;3488938,53
5219456;2019;59068968,06;0,0
5219738;2019;84409900,66000001;0,0
5220603;2019;262183915,81;0,0
5221551;2019;116309082,80999999;0,0
5221700;2019;142934032,24;7188853,71
5221908;2019;59507587,59;1754802,04
2603306;2019;125697958,21000001;3547696,4
2603926;2019;116026150,39;3601823,25
2605806;2019;137953567,58999997;5862643,77
2608602;2019;167048628,16000003;7414685,64
2609105;2019;143201781,9;6672971,16
2610509;2019;285165868,28;8930911,65
2611606;2019;19407898356,629997;787784130,4
2613503;2019;294307172,14;12638664,94
2614501;2019;472097619,86;36537427,01
2616100;2019;109913159,57000001;2659844,99
2500205;2019;59340582,18000001;3460227,05
2500536;2019;69457881,60000002;1760462,17
2500601;2019;309868586,51;9529548,08
2501807;2019;738344637,01;18784704,97
2502508;2019;163023554,01;3974109,9
2505279;2019;74144871,55;1837478,06
2506103;2019;98750837,74;1705231,2
2506608;2019;67959969,78;3536211,28
2506905;2019;165966074,9;3169257,73
2507200;2019;92020496,39;3069519,76
2507606;2019;74489595,97999999;1526536,73
2507903;2019;107302895,83999999;3133758,55
2511905;2019;203783190,34;5981965,69
2512077;2019;68007397,18;1762877,58
2513653;2019;61284868,85;1339557,61
2513943;2019;47052914,49;1624136,02
2514305;2019;63155336,95000002;2120626,52
2514552;2019;51598286,010000005;1879145,39
2200806;2019;53456580,65;3273653,65
2201919;2019;85678924,52;0,0
2202117;2019;66869237,82;2354813,27
2202752;2019;70472919,65;2079786,23
2203206;2019;107831917,53;0,0
2203503;2019;117228715,01;3515570,22
2204006;2019;51452118,900000006;3329842,36
2204303;2019;120736581,41;3634910,15
2204550;2019;54025691,17;2581222,97
2205003;2019;108447741,35000002;5716697,74
2205102;2019;113591216,94;3158113,74
2205151;2019;66725642,68999999;2889902,81
2205250;2019;47674868,92000001;1361706,66
2205508;2019;375296982,27;21008940,06
2205565;2019;80995178,44;4836318,23
2205573;2019;74529039,47;1976127,75
2205581;2019;64115628,150000006;3037401,36
2205607;2019;71819885,34;2805601,59
2207553;2019;59515046,89;2234964,29
2209203;2019;80606493,52000001;2926930,61
2209450;2019;41969778,88;2110561,74
2210052;2019;59361718,76;2870966,31
2210383;2019;41444096,03;1715303,1
2210979;2019;44542735,089999996;1743524,71
2211506;2019;51777164,2;2812264,13
4300505;2019;149052833,64000002;6017050,26
4301750;2019;74486158,00000001;4066201,62
4303905;2019;1009472108,7599999;52382044,68
4304507;2019;541291684,54;19000798,13
4304705;2019;924434978,9300002;56464039,44
4305587;2019;65713110,960000016;3905517,75
4305702;2019;122170768,17999999;6512918,76
4305934;2019;48169565,43000001;2694383,46
4306502;2019;167588443,98000002;10151829,04
4307401;2019;78437999,47999999;3493504,28
4307906;2019;989805687,7499999;74672391,45
4308201;2019;405355864,58;24532110,64
4310009;2019;297193429,12;16869653,45
4310876;2019;58303677,260000005;2737883,35
4311270;2019;60580024,95;2641218,36
4312138;2019;63763737,81;3556401,2
4312476;2019;87206830,51999998;3693377,41
4312674;2019;54862621,48;3034355,3
4313011;2019;68634433,39;2779511,72
4313375;2019;428590886,27;18047915,91
4313391;2019;67175509,12;2715992,54
4313441;2019;58294489,33;2363450,92
4314068;2019;72917763,25999999;2501213,72
4314704;2019;113495399,77;7848047,12
4315321;2019;77100728,66000001;2933438,26
4315602;2019;2585326035,25;68516904,51
4318432;2019;55359741,279999994;3319382,67
4318440;2019;49092020,02;1959364,32
4319109;2019;95939043,54;2079305,73
4319125;2019;64978363,53;2302356,3
4319364;2019;50358954,370000005;1689388,76
4319505;2019;307182166,2;18645855,83
4319752;2019;62768743,67999999;3794177,78
4319901;2019;794656940,04;24727422,78
4202404;2019;5579380068,840001;390789264,4
4202578;2019;51932541,39;2232293,43
4202701;2019;82987451,15;2743229,51
4202859;2019;75284635,9;4115617,57
4205357;2019;55917395,05;3084344,92
4206207;2019;121058358,64999999;6167956,59
4206504;2019;553147062,42;32131689,39
4207304;2019;590040623,66;38837462,16
4207601;2019;79071562,25;2891535,14
4207759;2019;69219303,46000001;3213597,14
4208401;2019;242883188,24999997;12168802,75
4210001;2019;157970553,18;8478990,78
4210407;2019;93524328,96999998;5637961,07
4210852;2019;59110415,01;3038631,53
4211306;2019;1100482862,45;58356425,8
4211892;2019;51033611,6;2058017,27
4212809;2019;398771551,04;22904640,71
4213005;2019;82252787,15;3480038,57
4213609;2019;280432676,54;12335818,66
4214151;2019;59798252,54000001;2341633,49
4214201;2019;131664510,63999999;7954950,65
4214706;2019;115983663,11999997;5877343,89
4215059;2019;56694141,419999994;2001366,7
4215356;2019;64636076,43;3435854,39
4215695;2019;50535641,15;2264826,47
4215752;2019;57121227,589999996;1918017,07
4216206;2019;978879740,9100001;61007716,24
4218608;2019;96210347,78999999;4734894,3
4219358;2019;70146391,38;3033824,59
2900702;2019;1411952432,8899999;82084818,8
2904704;2019;140171443,88;5887814,55
2907103;2019;257231307,43;16435254,17
2907806;2019;248516516,63;6958853,35
2908200;2019;194677223,53000003;7655285,49
2908507;2019;327819768,17999995;14295122,2
2908804;2019;65963407,35000001;5215299,77
2909406;2019;157582148,89000002;6388946,28
2910750;2019;178155436,20999998;9110799,76
2910909;2019;70158912,64999999;2348097,12
2912301;2019;140542271,31;4195414,55
2913101;2019;145584763,57000002;9987985,9
2913903;2019;332968283,39;21441757,75
2917607;2019;402475227,4;13314627,61
2917805;2019;235902945,32;19761020,41
2919306;2019;113548613,38;6818060,2
2920403;2019;149609006,98;9485219,78
2921500;2019;430337357,07000005;23491439,9
2921708;2019;358683781,46;24397856,73
2922052;2019;129417524,66;6002220,98
2922508;2019;230759592,68;13224260,6
2922607;2019;148603103,92;5430576,9
2923001;2019;378113690,83;26762657,15
2924306;2019;192050573,32;16776044,95
2924504;2019;153167089,79999998;10116045,07
2925303;2019;1594547838,1299999;76080018,14
2927606;2019;141665735,21;7926927,65
2927903;2019;98338518,56;7233184,33
2930709;2019;1360327502,71;61191854,46
2930758;2019;129492615,35;6100711,11
2930808;2019;169806143,62999997;9204564,21
2930907;2019;128338050,26;7312555,46
2932705;2019;196985492,73;9962674,39
2932804;2019;155686257,1;9631816,28
2933208;2019;407235044,82000005;25177743,6
4100400;2019;749949453,2199999;43446612,96
4101408;2019;1276846185,78;108956220,82
4102505;2019;128541150,10999998;6388860,14
4103354;2019;86043046,35;3838941,58
4104253;2019;297560727,41;17539227,86
4104501;2019;226650344,41;11105949,73
4105409;2019;317342258,69;12586783,9
4105805;2019;1663876485,85;66887094,0
4106852;2019;64359286,38000001;2756959,57
4107652;2019;893492162,8499999;37394843,41
4108304;2019;4027426772,35;211968848,22
4108502;2019;110873944,3;5268404,54
4109708;2019;290593998,06;14988093,46
4110003;2019;90697673,78999999;4840676,7
4112603;2019;60208947,84999999;2583636,98
4112702;2019;154045333,1;4877609,74
4113700;2019;7988369685,38;416750058,65
4114807;2019;388953369,95;15646728,71
4115358;2019;119182516,38;5368637,49
4115606;2019;279256520,44;13646531,27
4116000;2019;52665254,29;2335125,78
4116802;2019;94191886,44999999;5038578,42
4116950;2019;81810769,17;4167511,33
4117008;2019;101408777,17;6623034,89
4117057;2019;125254310,72000001;3930453,77
4117453;2019;86680230,84000003;3059849,2
4118808;2019;179996579,87;9303472,44
4119103;2019;159770610,34;7495612,65
4119400;2019;240161136,54999998;7927264,52
4121109;2019;87051244,91;4221941,37
4122008;2019;170232714,45000002;5138932,45
4122503;2019;144013750,25000003;6806172,79
4122909;2019;59757417,61;1903465,14
4123501;2019;662814234,13;42484156,77
4124053;2019;312588023,9;16992960,92
4125209;2019;165837938,82999998;8924732,63
4125555;2019;65354721,07000001;2069576,17
4126801;2019;211869274,57000005;5326157,75
4127007;2019;155990180,93;5239301,65
4127205;2019;243750448,11999995;13359212,23
4127502;2019;334903348,65;14792085,63
4127858;2019;164085469,93;6278763,93
3500105;2019;656141450,0699999;19680040,03
3501400;2019;63324548,67;2760994,08
3502606;2019;80659099,06;2740169,47
3505351;2019;77463685,83000001;6209042,96
3506706;2019;190411898,06;11676378,77
3508108;2019;280641258,11;18986000,08
3508801;2019;250678629,57;10436505,8
3509007;2019;1169335198,4099998;94914898,88
3509502;2019;20024733084,95;1660946038,09
3511409;2019;272313525,16999996;8582497,77
3514007;2019;87381140,67999999;3497246,35
3514908;2019;236551509,96999997;15944629,76
3515350;2019;104488256,94;5198415,75
3516606;2019;93884022,46;4097230,17
3517703;2019;255046573,93;14283319,4
3519105;2019;170433163,38;6102352,16
3520004;2019;243292473,51;13844790,9
3520301;2019;415851320,71000004;29835705,81
3521408;2019;322349428,48;18034824,57
3522109;2019;1562738476,92;85463023,14
3522208;2019;1686312987,1900005;130977184,44
3523602;2019;258180588,95;17836699,69
3523701;2019;76619288,37;2525345,08
3523909;2019;2417454041,6;226829807,68
3525300;2019;1492285413,01;134707155,3
3525508;2019;151801454,1;8046428,82
3526704;2019;1232894425,67;55073791,24
3527900;2019;69277869,54;2555262,44
3528403;2019;622807694,5;39456158,22
3528502;2019;992032773,21;79115688,31
3529500;2019;110061014,5;6007703,28
3531704;2019;66288446,58;5188408,16
3531902;2019;497221836,33000004;30521312,15
3532009;2019;161769368,84;8021723,94
3533106;2019;55781171,629999995;1146898,83
3533601;2019;127932484,81;5012455,7
3534005;2019;94496376,82;4711858,37
3534609;2019;303309517,06000006;17314029,12
3534807;2019;102308769,43;3980242,46
3536901;2019;62287930,27;2283839,64
3537107;2019;562929821,9300001;44331474,15
3538501;2019;113796512,82;4158871,05
3539004;2019;131645420,64;6316269,32
3540200;2019;421081398,37;24340967,83
3540408;2019;96857486,59;3266066,54
3540853;2019;47843804,36;2423800,44
3541802;2019;92974563,92000002;4116293,0
3541901;2019;146327558,96999997;8935854,11
3542404;2019;252493297,76000002;7779147,4
3542602;2019;684990681,87;30706337,23
3543253;2019;96770120,78999999;5676545,22
3543600;2019;117039991,91999999;9278025,79
3545605;2019;179679855,41;8034565,11
3546603;2019;617666095,6600001;29837853,53
3547700;2019;198567239,56;9320922,78
3549607;2019;79856476,72;4676659,96
3551900;2019;229971211,43999997;9228480,12
3552551;2019;98984875,39;5171372,11
3554656;2019;50695042,72;3023205,51
3554953;2019;80169120,86;4844899,13
3555505;2019;81551601,22999999;3009239,9
3100906;2019;180428758,28;9709816,32
3101300;2019;61140702,20000001;1660023,53
3103009;2019;137560106,68;4613810,73
3103702;2019;74668933,73;2912970,22
3103900;2019;82246225,11;4785149,75
3105509;2019;63922072,98;2687511,25
3107307;2019;378953056,31999993;14942375,47
3108255;2019;84402503,25999999;4363034,74
3109402;2019;268493651,56000006;11425415,02
3110608;2019;296430174,68999994;13153447,87
3111150;2019;63277367,769999996;2807460,31
3113503;2019;84640213,58;3182415,48
3113909;2019;103797224,16999999;2299791,87
3115102;2019;178350410,8;9056461,24
3115607;2019;41241670,29;1695377,12
3116704;2019;76035608,85000001;2459425,09
3117009;2019;68133821,60000001;1537209,28
3117876;2019;160402213,98000002;10243999,18
3118304;2019;95490751,67;4891674,92
3119401;2019;794328772,87;52801517,69
3123700;2019;110636153,67;5575151,9
3125606;2019;83382317,39000002;2985347,4
3126109;2019;639438247,55;28599216,22
3127370;2019;51913688,120000005;2190532,94
3127404;2019;61055425,339999996;2685853,35
3135001;2019;59462290,660000004;2785555,47
3135308;2019;64573468,86;2472653,43
3135704;2019;67598042,52000001;3285501,89
3135803;2019;202425202,33;6746548,64
3136900;2019;108708901,73;3908503,67
3138807;2019;178376010,90000004;7421099,2
3140852;2019;104315772,37;3749044,34
3141702;2019;59234634,84999999;2146971,49
3141900;2019;60667886,379999995;1713353,14
3144003;2019;177292302,1;7549571,62
3144201;2019;43966004,24;1874178,61
3144508;2019;99864851,14000002;3265934,45
3144904;2019;59038715,230000004;2160578,95
3145505;2019;53172019,53;1193314,3
3146255;2019;65389849,44;3156792,06
3147303;2019;165876437,60000002;10182439,19
3147808;2019;49104264,78;1586793,01
3148509;2019;72040993,97000001;3838488,05
3150406;2019;63242106,13999999;2584088,28
3151503;2019;358227215,72;17241197,34
3152006;2019;297231503,79999995;6206310,03
3152303;2019;74293081,6;2187904,8
3152907;2019;94239265,35999998;4956934,64
3153608;2019;83600590,96000001;4654014,46
3156403;2019;70722639,5;4202675,06
3157203;2019;333040718,76;22948110,04
3157708;2019;201249874,94;10916627,23
3159308;2019;58261283,89;2283595,69
3159902;2019;187624723,15;15878882,12
3160454;2019;77601345,75999999;3508232,08
3162203;2019;117096482,24999999;5883129,68
3162559;2019;105386017,28;4063860,45
3164209;2019;112039393,41;5590253,38
3164431;2019;60753177,02;3262939,36
3166303;2019;64072079,739999995;2551627,7
3166402;2019;47112071,37;1721839,81
3167905;2019;50915039,38000001;2226494,79
3170057;2019;88484687,22000001;2549333,61
3171600;2019;118706350,65999997;5340133,91
1100031;2019;86785292,71000001;1993109,15
1100205;2019;5312231153,58;198779407,6
1100379;2019;131669025,38999999;3723469,01
1101807;2019;88070171,22;3283936,76
1600253;2019;56571015,24000001;786272,53
2400703;2019;197211167,03000003;8474847,34
2402105;2019;123799462,22999999;3329720,46
2403103;2019;333101700,21999997;12938241,51
2405801;2019;372170272,90999997;7842260,31
2410207;2019;74988353,5;2570049,15
2410900;2019;84604051,98;1519328,0
2414100;2019;110131372,43;6218023,83
2414605;2019;172742851,82000002;11920492,34
2414753;2019;62480345,08999999;1814441,26
3200805;2019;337186793,67999995;24125214,58
3202108;2019;251203539,47000003;15606898,21
3203353;2019;151038637,54000002;6227303,54
3203700;2019;232258746,21000004;13202552,21
3205101;2019;742895066,1499999;40447757,69
5101308;2019;93229274,06;4502178,42
5103056;2019;166250901,88;12219465,18
5104104;2019;349183458,3;15785042,05
5104526;2019;142644026,35;9534920,65
5106109;2019;145223586,75;8032987,89
5106703;2019;52941494,96999999;1965177,51
5106851;2019;66662848,94;2435868,1
5107297;2019;62082976,10000001;3026129,42
5107792;2019;104117100,11;5754287,6
5108857;2019;81319134,14999999;3579609,23
2702801;2019;112327684,2;0,0
2703106;2019;237700878,08;7791324,4
2703502;2019;110507091,77999999;8000878,72
2709004;2019;89085028,94;2467842,9
2800506;2019;201547232,48;9567310,24
2801405;2019;197021727,26999998;8118990,26
2801900;2019;65089905,8;3215086,46
5000252;2019;140970430,77000004;7919931,73
5003256;2019;405377570,76000005;23503479,79
5004908;2019;107615381,97999999;6265120,79
5005103;2019;152281394,1;7018214,43
3301850;2019;725763302,95;47833339,43
3305133;2019;163695317,28;12278147,83
2300804;2019;91038001,53;5281234,35
2303931;2019;138146099,2;8483478,49
2304103;2019;610684185,07;37935834,97
2304400;2019;28452559996,29;1281471678,27
2304608;2019;108278995,25;6487752,95
2305654;2019;115361324,14;6962815,63
2308203;2019;162342687,59;11911901,35
2312007;2019;240133397,26;14652915,88
2312106;2019;191434274,56;8914283,54
2313252;2019;93156375,84;4473510,89
2313559;2019;159935410,60999998;8392628,37
2313757;2019;177824626,58999997;6639913,75
2313906;2019;145512771,16000003;10555875,34
1707405;2019;97083256,57999998;3100411,5
1708254;2019;67313501,17999999;0,0
1708304;2019;58969684,03;0,0
1711506;2019;57933759,09;1898378,86
1720655;2019;71391599,69;0,0
1720903;2019;130568932,36000001;0,0
1500107;2019;1014253732,2600001;44917670,1
1500404;2019;378725788,05999994;13490156,51
1503457;2019;463675768,74;23607212,71
1503705;2019;405632731,65;18637772,65
1504752;2019;170925035,73000002;7024588,97
1505031;2019;340036948,02;19742969,22
1505064;2019;670136000,1;32401230,13
1505106;2019;436691181,10999995;14530033,09
1505205;2019;323693999,21;3772416,1
1505635;2019;155637819,24;5954650,07
1506351;2019;157171705,42000002;5128214,96
1506500;2019;506189839,29999995;20084306,14
1507201;2019;303771755,38;9922239,31
1507805;2019;171775308,59;5906262,62
1300631;2019;194197099,46;3491898,04
1300680;2019;180142373,21000004;3574481,05
1301407;2019;303032714,15000004;12915443,85
1301852;2019;478538205,7200001;10246885,71
2101004;2019;263128067,56;11854948,34
2102358;2019;135195959,64000002;8580175,03
2104800;2019;595891948,0799999;27211312,86
2107704;2019;172468250,11;6107226,2
2108801;2019;180499098,73000002;7478084,59
2109106;2019;353455019,0;16580825,76
2109700;2019;79579452,25;6254834,28
2110708;2019;274878961,11;12493408,46
2111722;2019;155151876,89;9468124,34
2112209;2019;1409942297,52;45672952,05
2112233;2019;243912328,36;12263454,69
2114007;2019;428155458,4499999;11242724,82
5200100;2019;177672893,05;0,0
5200803;2019;101361624,66000001;0,0
5204250;2019;188337634,34000003;5079863,1
5205208;2019;64424955,620000005;3089829,95
5205307;2019;122622511,24;0,0
5207105;2019;48636967,51;0,0
5209804;2019;50542708,97;0,0
5213087;2019;428753281,4100001;16336006,67
5214002;2019;197335944,95999998;11065092,36
5215603;2019;329877804,87;0,0
5216304;2019;148480587,85999998;7120339,4
5221007;2019;65606849,51;0,0
2603207;2019;248337458,39999998;9704417,09
2603702;2019;246754787,2;6325140,65
2607109;2019;80366895,07000001;2980687,56
2607505;2019;288174360,43;10949530,81
2610400;2019;208092252,15;6543834,7
2610905;2019;502529454,15000004;19252321,99
2611101;2019;2981452814,3700004;167647426,47
2611309;2019;247112046,2;8179318,44
2613008;2019;406384205,99;12570947,31
2615904;2019;112576856,29;4890655,05
2501534;2019;60392537,64;1276891,74
2501609;2019;150109670,53;2168639,0
2502706;2019;62200551,349999994;1552723,58
2504033;2019;75960573,34;1409589,81
2506509;2019;53320254,54000001;2064449,0
2507507;2019;7880853141,96;311792717,72
2509339;2019;62415670,54;1692035,14
2509701;2019;329235287,7;12100012,04
2512002;2019;175454625,8;3652298,06
2513356;2019;54202386,68999999;1130111,28
2516102;2019;150527918,95;4436775,01
2516151;2019;59511801,120000005;1082655,02
