id_municipio,ano,funcao,despesa_total,elemento_34,elemento_36,elemento_39,terceirizacao_total
4211058,2020,Outros,198916825.59433562,861396.9059682296,108336.75953303522,7345133.3483360335,8314867.013837299
4211801,2020,Outros,177488946.04749578,35657.8694263447,70448.86504009199,5692510.127943444,5798616.86240988
4203204,2020,Outros,1398357128.1762989,0,3684636.9727847367,38157647.43791014,41842284.410694875
4207403,2020,Outros,144984482.99112958,0,863681.7485493122,3240052.667171313,4103734.415720625
4213203,2020,Outros,1092687408.68545,0,1034068.4332889401,37648025.4393787,38682093.87266764
4202081,2020,Outros,110167715.40678355,0,134037.19476110899,2916519.4899741574,3050556.6847352665
4203501,2020,Outros,230665408.84532222,0,182044.0820237639,8922844.914617538,9104888.996641302
4204194,2020,Outros,111120633.82878576,14704.749812154507,1063418.0509477449,2474528.6613051235,3552651.462065023
4109104,2020,Outros,99308699.24025027,0,103869.16440137984,2020522.2933960224,2124391.4577974025
4128559,2020,Outros,190482460.3393761,520085.839073157,106446.38859224053,3448348.1631033774,4074880.3907687753
4116059,2020,Outros,420074946.3736208,664356.416015536,1148869.4090097016,12490846.714804582,14304072.539829819
4113700,2020,Outros,14698027292.001438,5786985.769264205,10897018.153288873,601122527.8033715,617806531.7259246
4103404,2020,Outros,132859234.64157936,0,65698.64253467911,2558568.574955138,2624267.2174898176
4107520,2020,Outros,85728452.09663056,0,36359.799753809464,1795639.0795947702,1831998.8793485798
4110508,2020,Outros,285644507.42978126,2772634.625238925,500008.3914632597,6492588.573050484,9765231.589752669
4123857,2020,Outros,215079181.96649083,0,389132.37820249563,5871414.2503348235,6260546.62853732
4306932,2020,Outros,287924852.9333924,0,116022.41278282867,6129982.2260289425,6246004.638811772
4303301,2020,Outros,172064985.52770177,0,109896.0161493633,3274869.2305110004,3384765.2466603634
4304309,2020,Outros,175531925.74268255,0,68345.80007597632,4155638.449721222,4223984.249797198
4321303,2020,Outros,594836288.7238681,0,526203.8380199822,21961295.447341695,22487499.28536168
4300646,2020,Outros,166592739.3691267,0,90375.99405912867,4120750.893630629,4211126.887689757
4307864,2020,Outros,145560630.00331965,0,77340.65267298667,2323652.929154159,2400993.5818271455
4315404,2020,Outros,192481481.6093229,0,53116.44031964568,3822443.9407567307,3875560.381076377
4308508,2020,Outros,694378218.194211,0,281493.7377391423,25323469.1469658,25604962.884704944
4302105,2020,Outros,3283470784.430753,58911721.02662422,333139.29094495124,123087900.78885268,182332761.10642183
4311601,2020,Outros,146711237.2812808,0,405985.51464758744,3140889.165858081,3546874.6805056683
4320800,2020,Outros,683562980.137097,0,777454.4830003493,22766478.49733037,23543932.980330717
4308805,2020,Outros,166963286.33608395,0,238750.76593344408,3919785.105310472,4158535.8712439165
4301602,2020,Outros,2771535066.5032477,0,3224098.7679311787,82538606.8982072,85762705.66613838
4307450,2020,Outros,125670707.83930893,0,32618.320287142797,3341141.5900774244,3373759.910364567
4307500,2020,Outros,398013654.90415126,0,751442.4806784039,14408300.337128812,15159742.817807214
4315701,2020,Outros,802288552.8117747,0,9798170.960059827,25797615.480031956,35595786.44009179
4323770,2020,Outros,157513254.93783385,0,56311.96679855202,6879253.387930122,6935565.3547286745
4315313,2020,Outros,102009364.57990363,0,44974.12087035475,3124955.356468294,3169929.477338649
4320230,2020,Outros,132463244.40239799,0,22097.54343000724,1701699.7662209275,1723797.3096509348
3160405,2020,Outros,647554137.0201381,96.89638431071931,728094.728419948,19037106.065929595,19765297.690733854
3109105,2020,Outros,202940320.6697479,0,131986.6347177718,3699694.3608381925,3831680.9955559643
3121001,2020,Outros,122609651.51404782,0,1900474.016718334,1728272.7081714068,3628746.7248897403
3146909,2020,Outros,269396099.05825704,0,1454482.1167093054,11443670.849219574,12898152.96592888
3145372,2020,Outros,142978329.9793437,0,563143.3623813636,4858393.352496946,5421536.7148783095
3170479,2020,Outros,127685400.10981229,0,1385549.4087738001,3166430.574740224,4551979.983514024
3133501,2020,Outros,311024252.5368492,0,666334.6784366594,12559285.444972873,13225620.123409532
3105509,2020,Outros,152418324.604636,0,2068244.1114960352,3706933.205480653,5775177.316976688
3102803,2020,Outros,207981332.84194222,832566.0198729526,343855.4884299647,5643497.6112458585,6819919.119548776
3151404,2020,Outros,444411662.6511571,0,903808.8797251224,11917812.957603374,12821621.837328497
3128501,2020,Outros,110622050.00796464,0,336947.7968705251,3246354.420421345,3583302.2172918697
3147808,2020,Outros,119065416.91118763,0,2612068.957507977,2201331.514978613,4813400.472486589
3102605,2020,Outros,690940624.9871463,0,1547760.5192250416,13491787.55332996,15039548.072555002
3107109,2020,Outros,836736254.6777309,0,1374665.6193024828,28091067.87331933,29465733.492621813
3145455,2020,Outros,148827634.23183325,0,1581535.3947553171,2442268.05662982,4023803.451385137
3146750,2020,Outros,116310287.56089924,0,44759.66979259827,2056227.8487629658,2100987.5185555643
3158102,2020,Outros,120183599.89418153,0,784537.0789932286,2665418.0654256293,3449955.144418858
3164472,2020,Outros,139251305.1406225,0,1287949.8151033432,3561357.4342416083,4849307.2493449515
3103108,2020,Outros,86633391.80883868,0,178970.5933110174,2593979.268164865,2772949.8614758826
3171030,2020,Outros,151123390.9890933,0,2625921.019138197,3460362.772138154,6086283.791276352
3130507,2020,Outros,200419067.8096765,0,2058048.2217557344,3080998.311725736,5139046.53348147
3150208,2020,Outros,112610362.5866664,0,470739.64998655935,1653159.9617640818,2123899.611750641
3115607,2020,Outros,94519954.59537134,0,654998.9254703633,1840981.6909548999,2495980.6164252628
3169802,2020,Outros,133117606.08556706,0,164089.6471136323,3356521.513895456,3520611.161009088
3160702,2020,Outros,626050782.3860917,0,878144.8000204421,18827009.485845,19705154.28586544
3163706,2020,Outros,1007843010.2983084,0,703098.5361130446,58742183.4771991,59445282.013312146
3171154,2020,Outros,110090725.48026323,0,1635418.3888310038,3714910.3230544524,5350328.711885456
3121407,2020,Outros,154549182.7462491,0,3905675.118424735,2902452.7447148585,6808127.863139593
3105103,2020,Outros,463445029.3564209,0,310333.79669213406,12577129.818509944,12887463.615202079
3121100,2020,Outros,122545395.90414636,0,205771.65518919978,2755446.3952578506,2961218.050447051
3126901,2020,Outros,187371450.3105378,0,1630686.8479484862,4906009.799008901,6536696.646957386
3146107,2020,Outros,2484078771.4879336,1038327.894987096,1903598.899273319,104073832.18711995,107015758.98138034
3128808,2020,Outros,160818311.22915447,0,0,282948.12662861036,282948.12662861036
4127304,2020,Outros,430461219.11169845,0,1529771.9638681146,10786744.732182378,12316516.696050493
4119152,2020,Outros,2467740220.500521,0,4201100.398668268,63163273.680146225,67364374.0788145
4122651,2020,Outros,135469851.56155014,0,257457.94363497297,3698737.4896638477,3956195.4332988206
2806701,2020,Outros,1154183000.5943933,0,8662402.794897117,50902747.47453018,59565150.2694273
3203700,2020,Outros,354535652.75939554,0,288868.39235385205,12222627.10990108,12511495.502254931
2907301,2020,Outros,439254117.90025663,0,1433369.3635318426,8845118.76936921,10278488.132901052
2914703,2020,Outros,1326701539.9322112,0,3012528.67807061,41427110.70286478,44439639.38093539
2933307,2020,Outros,5224170242.982995,0,3809287.8147976664,275936737.0496232,279746024.86442083
2906204,2020,Outros,435088401.1930057,0,1726728.3735982624,26403543.9318474,28130272.305445664
2918001,2020,Outros,3049782410.2236466,4062680.0249055154,3014506.10072307,76975160.66120373,84052346.78683232
2931202,2020,Outros,351368472.42627263,0,886751.2143920277,5022881.398784311,5909632.613176339
2925006,2020,Outros,382042277.54589283,0,1085741.5438264469,16976487.131420027,18062228.675246473
3536570,2020,Outros,105642286.5053957,0,327287.9120891955,2843238.86040138,3170526.7724905754
4219408,2020,Outros,120637322.45904076,0,58266.14723829479,2746509.4737791405,2804775.621017435
4204459,2020,Outros,109555022.52794275,149483.99000383288,99507.63851174993,4381901.1450471105,4630892.773562693
4217006,2020,Outros,348495058.8948792,0,1380583.042733785,12251931.870993705,13632514.91372749
4219176,2020,Outros,205431042.1638573,0,13734.46817822069,3907954.844876726,3921689.3130549463
4215687,2020,Outros,109612287.11539426,284775.385724424,62675.165275754865,2790367.3870607894,3137817.9380609686
4209003,2020,Outros,1007091748.7038001,4577736.60572548,515370.3054733274,32072931.24925869,37166038.16045749
